TARGET_FID,Pop_share,Area_share,country
12375,0.001,0.026,"China,Mongolia"
12376,0.001,0.025,Mongolia
12377,0,0.025,Mongolia
12378,0,0.026,Mongolia
12379,0.001,0.026,Mongolia
12380,0.001,0.026,Mongolia
12381,0.001,0.026,Mongolia
12382,0.001,0.026,Mongolia
12383,0.010,0.026,Mongolia
12384,0.001,0.026,Mongolia
12385,0,0.026,Mongolia
12386,0,0.026,Mongolia
12387,0,0.026,"China,Mongolia"
12388,0.001,0.025,"China,Mongolia"
12389,0.001,0.026,"China,Mongolia"
12390,0.010,0.026,China
12391,0.042,0.026,China
12392,0.073,0.026,China
12393,0.073,0.026,China
12394,0.027,0.026,China
12395,0.051,0.026,"China,Russia"
12396,0.017,0.026,"China,Russia"
12397,0.002,0.026,"China,Russia"
12398,0,0.026,Russia
12399,0,0.008,Russia
12400,0,0.001,Russia
12401,0.003,0.009,Russia
12402,0,0,
12403,0,0,
12404,0,0,Russia
12405,0,0.001,Russia
12406,0,0,Russia
12407,0,0,
12408,0,0,
12409,0,0,
12410,0,0,
12411,0,0,
12412,0,0,
12413,0,0,
12414,0,0,
12415,0,0,
12416,0,0,
12417,0,0,
12418,0,0,
12419,0,0,
12420,0,0,
12421,0,0,
12422,0,0,
12423,0,0,
12424,0,0,
12425,0,0,
12426,0,0,
12427,0,0,
12428,0,0,
12429,0,0,
12430,0,0,
12431,0,0,
12432,0,0,
12433,0,0,
12434,0,0,
12435,0,0,
12436,0,0,
12437,0,0,
12438,0,0,
12439,0,0,
12440,0,0,
12441,0,0,
12442,0,0,
12443,0,0,
12444,0,0,
12445,0,0,
12446,0,0.003,Canada
12447,0.003,0.014,"Canada,United States of America"
12448,0.054,0.017,"Canada,United States of America"
12449,0.002,0.025,"Canada,United States of America"
12450,0.004,0.024,"Canada,United States of America"
12451,0.002,0.024,"Canada,United States of America"
12452,0.002,0.024,"Canada,United States of America"
12453,0.003,0.025,"Canada,United States of America"
12454,0.001,0.025,"Canada,United States of America"
12455,0.001,0.025,"Canada,United States of America"
12456,0,0.025,"Canada,United States of America"
12457,0,0.025,"Canada,United States of America"
12458,0.001,0.025,"Canada,United States of America"
12459,0.002,0.025,"Canada,United States of America"
12460,0.002,0.025,"Canada,United States of America"
12461,0.012,0.025,"Canada,United States of America"
12462,0.001,0.021,"Canada,United States of America"
12463,0.001,0.023,"Canada,United States of America"
12464,0,0.024,"Canada,United States of America"
12465,0.002,0.017,"Canada,United States of America"
12466,0,0.016,"Canada,United States of America"
12467,0,0.025,Canada
12468,0,0.025,Canada
12469,0.001,0.025,Canada
12470,0.001,0.024,Canada
12471,0.001,0.024,Canada
12472,0,0.025,Canada
12473,0.001,0.024,Canada
12474,0.003,0.024,Canada
12475,0.002,0.019,Canada
12476,0.001,0.016,Canada
12477,0.001,0.011,Canada
12478,0,0.005,Canada
12479,0,0,Canada
12480,0,0.005,Canada
12481,0.001,0.023,Canada
12482,0.001,0.019,Canada
12483,0,0.004,Canada
12484,0,0,
12485,0,0,
12486,0,0,
12487,0,0,
12488,0,0,
12489,0,0,
12490,0,0,
12491,0,0,
12492,0,0,
12493,0,0,
12494,0,0,
12495,0,0,
12496,0,0,
12497,0,0,
12498,0,0,
12499,0,0,
12500,0,0,
12501,0,0,
12502,0,0,
12503,0,0,
12504,0,0,
12505,0,0,
12506,0,0,United Kingdom
12507,0.008,0.002,"France,United Kingdom"
12508,0.014,0.009,"France,United Kingdom"
12509,0.032,0.016,France
12510,0.052,0.023,France
12511,0.187,0.025,France
12512,0.027,0.025,"Belgium,France,Luxembourg"
12513,0.090,0.025,"Germany,France,Luxembourg"
12514,0.163,0.025,"Germany,France"
12515,0.108,0.025,Germany
12516,0.049,0.025,"Austria,Czech Republic,Germany"
12517,0.041,0.025,"Austria,Czech Republic"
12518,0.087,0.025,"Austria,Czech Republic,Poland,Slovakia"
12519,0.075,0.025,"Czech Republic,Hungary,Poland,Slovakia"
12520,0.054,0.025,"Hungary,Poland,Slovakia"
12521,0.047,0.025,"Hungary,Poland,Romania,Slovakia,Ukraine"
12522,0.051,0.025,Ukraine
12523,0.031,0.025,"Moldova,Romania,Ukraine"
12524,0.018,0.025,"Moldova,Ukraine"
12525,0.025,0.025,Ukraine
12526,0.031,0.023,Ukraine
12527,0.041,0.024,Ukraine
12528,0.051,0.025,"Russia,Ukraine"
12529,0.051,0.025,"Russia,Ukraine"
12530,0.011,0.025,"Russia,Ukraine"
12531,0.005,0.024,Russia
12532,0.025,0.024,Russia
12533,0.002,0.023,"Kazakhstan,Russia"
12534,0.001,0.024,"Kazakhstan,Russia"
12535,0.001,0.025,Kazakhstan
12536,0.001,0.025,Kazakhstan
12537,0.001,0.025,Kazakhstan
12538,0.001,0.025,Kazakhstan
12539,0.001,0.025,Kazakhstan
12540,0,0.025,Kazakhstan
12541,0,0.023,Kazakhstan
12542,0,0.025,Kazakhstan
12543,0,0.025,Kazakhstan
12544,0,0.025,Kazakhstan
12545,0.001,0.025,Kazakhstan
12546,0.013,0.025,Kazakhstan
12547,0.001,0.025,Kazakhstan
12548,0.001,0.025,Kazakhstan
12549,0,0.025,Kazakhstan
12550,0.002,0.025,Kazakhstan
12551,0.005,0.023,Kazakhstan
12552,0.002,0.024,"China,Kazakhstan,Russia"
12553,0.002,0.024,"China,Kazakhstan,Mongolia,Russia"
12554,0.001,0.025,"China,Mongolia,Russia"
12555,0.001,0.024,Mongolia
12556,0.001,0.022,Mongolia
12557,0.001,0.025,"Mongolia,Russia"
12558,0.001,0.025,"Mongolia,Russia"
12559,0.001,0.025,Mongolia
12560,0.001,0.025,Mongolia
12561,0.001,0.025,Mongolia
12562,0.002,0.025,Mongolia
12563,0.008,0.025,"Mongolia,Russia"
12564,0,0.025,"Mongolia,Russia"
12565,0,0.025,"Mongolia,Russia"
12566,0,0.025,"Mongolia,Russia"
12567,0,0.025,"China,Mongolia,Russia"
12568,0.004,0.023,"China,Mongolia,Russia"
12569,0.004,0.025,"China,Russia"
12570,0.008,0.025,China
12571,0.009,0.025,China
12572,0.026,0.025,China
12573,0.017,0.025,"China,Russia"
12574,0.009,0.025,"China,Russia"
12575,0.003,0.025,"China,Russia"
12576,0.003,0.025,"China,Russia"
12577,0.007,0.025,"China,Russia"
12578,0,0.025,Russia
12579,0,0.024,Russia
12580,0,0.004,Russia
12581,0.001,0.014,Russia
12582,0,0.001,Russia
12583,0,0,
12584,0,0,
12585,0,0,
12586,0,0,Russia
12587,0,0.001,Russia
12588,0,0,
12589,0,0,
12590,0,0,
12591,0,0,
12592,0,0,
12593,0,0,
12594,0,0,
12595,0,0,
12596,0,0,
12597,0,0,
12598,0,0,
12599,0,0,
12600,0,0,United States of America
12601,0,0.001,United States of America
12602,0,0,United States of America
12603,0,0,United States of America
12604,0,0,
12605,0,0,
12606,0,0,
12607,0,0,
12608,0,0,
12609,0,0,
12610,0,0,
12611,0,0,
12612,0,0,
12613,0,0,
12614,0,0,
12615,0,0,
12616,0,0,
12617,0,0,
12618,0,0,
12619,0,0,
12620,0,0,
12621,0,0,
12622,0,0,
12623,0,0,
12624,0,0,Canada
12625,0,0.001,Canada
12626,0,0.018,Canada
12627,0,0.02,Canada
12628,0,0.023,Canada
12629,0.002,0.024,Canada
12630,0.002,0.023,Canada
12631,0,0.022,Canada
12632,0.014,0.024,Canada
12633,0.008,0.024,Canada
12634,0.001,0.024,Canada
12635,0,0.024,Canada
12636,0.001,0.024,Canada
12637,0.004,0.023,Canada
12638,0.001,0.024,Canada
12639,0.001,0.024,Canada
12640,0.001,0.019,Canada
12641,0.001,0.019,Canada
12642,0,0.024,Canada
12643,0,0.022,Canada
12644,0,0.023,Canada
12645,0,0.023,Canada
12646,0,0.024,Canada
12647,0,0.024,Canada
12648,0,0.024,Canada
12649,0,0.021,Canada
12650,0,0.02,Canada
12651,0,0.023,Canada
12652,0,0.024,Canada
12653,0,0.022,Canada
12654,0,0.023,Canada
12655,0,0.022,Canada
12656,0,0.022,Canada
12657,0,0.02,Canada
12658,0,0.021,Canada
12659,0,0.021,Canada
12660,0,0.013,Canada
12661,0,0.014,Canada
12662,0,0.001,Canada
12663,0,0,
12664,0,0,
12665,0,0,
12666,0,0,
12667,0,0,
12668,0,0,
12669,0,0,
12670,0,0,
12671,0,0,
12672,0,0,
12673,0,0,
12674,0,0,
12675,0,0,
12676,0,0,
12677,0,0,
12678,0,0,
12679,0,0,
12680,0,0,
12681,0,0,
12682,0,0,
12683,0,0,
12684,0,0,Ireland
12685,0.006,0.004,Ireland
12686,0,0,Ireland
12687,0.017,0.007,United Kingdom
12688,0.076,0.016,United Kingdom
12689,0.205,0.015,United Kingdom
12690,0.088,0.01,"France,United Kingdom"
12691,0.096,0.015,"Belgium,France,Netherlands"
12692,0.202,0.023,"Belgium,Germany,France,Luxembourg,Netherlands"
12693,0.237,0.024,"Belgium,Germany,Luxembourg,Netherlands"
12694,0.110,0.024,Germany
12695,0.061,0.024,Germany
12696,0.080,0.024,"Czech Republic,Germany"
12697,0.072,0.024,"Czech Republic,Germany,Poland"
12698,0.059,0.024,"Czech Republic,Poland"
12699,0.107,0.024,Poland
12700,0.058,0.024,Poland
12701,0.042,0.024,"Belarus,Poland,Ukraine"
12702,0.026,0.024,"Belarus,Poland,Ukraine"
12703,0.022,0.024,"Belarus,Ukraine"
12704,0.017,0.024,"Belarus,Ukraine"
12705,0.063,0.023,"Belarus,Russia,Ukraine"
12706,0.017,0.024,"Russia,Ukraine"
12707,0.018,0.024,"Russia,Ukraine"
12708,0.037,0.024,"Russia,Ukraine"
12709,0.030,0.024,"Russia,Ukraine"
12710,0.011,0.024,Russia
12711,0.010,0.024,Russia
12712,0.017,0.023,Russia
12713,0.014,0.023,"Kazakhstan,Russia"
12714,0.003,0.024,"Kazakhstan,Russia"
12715,0.005,0.024,"Kazakhstan,Russia"
12716,0.003,0.024,"Kazakhstan,Russia"
12717,0.012,0.024,"Kazakhstan,Russia"
12718,0.008,0.024,"Kazakhstan,Russia"
12719,0.009,0.024,"Kazakhstan,Russia"
12720,0.001,0.024,"Kazakhstan,Russia"
12721,0.001,0.024,Kazakhstan
12722,0.001,0.023,Kazakhstan
12723,0.002,0.024,Kazakhstan
12724,0.002,0.022,Kazakhstan
12725,0.006,0.024,Kazakhstan
12726,0.005,0.024,Kazakhstan
12727,0.003,0.024,Kazakhstan
12728,0.001,0.024,Kazakhstan
12729,0.001,0.024,"Kazakhstan,Russia"
12730,0.011,0.024,"Kazakhstan,Russia"
12731,0.006,0.024,"Kazakhstan,Russia"
12732,0.002,0.024,"Kazakhstan,Russia"
12733,0.002,0.024,Russia
12734,0.001,0.024,"Mongolia,Russia"
12735,0.001,0.024,"Mongolia,Russia"
12736,0.001,0.021,"Mongolia,Russia"
12737,0.002,0.024,"Mongolia,Russia"
12738,0,0.024,"Mongolia,Russia"
12739,0.001,0.024,"Mongolia,Russia"
12740,0.001,0.022,"Mongolia,Russia"
12741,0.001,0.024,"Mongolia,Russia"
12742,0.002,0.02,"Mongolia,Russia"
12743,0.008,0.023,"Mongolia,Russia"
12744,0.002,0.024,Russia
12745,0.001,0.024,Russia
12746,0.001,0.024,"Mongolia,Russia"
12747,0.002,0.023,"Mongolia,Russia"
12748,0.002,0.024,Russia
12749,0.002,0.024,"China,Russia"
12750,0.003,0.024,"China,Russia"
12751,0.002,0.024,China
12752,0.003,0.024,China
12753,0.007,0.024,"China,Russia"
12754,0.004,0.024,Russia
12755,0,0.024,Russia
12756,0,0.024,Russia
12757,0,0.024,Russia
12758,0.004,0.024,Russia
12759,0,0.024,Russia
12760,0,0.009,Russia
12761,0.001,0.017,Russia
12762,0,0,
12763,0,0,
12764,0,0,
12765,0,0,
12766,0,0,
12767,0,0.001,Russia
12768,0,0.007,Russia
12769,0,0,Russia
12770,0,0,
12771,0,0,
12772,0,0,
12773,0,0,
12774,0,0,
12775,0,0,
12776,0,0,
12777,0,0,
12778,0,0,United States of America
12779,0,0,United States of America
12780,0,0,
12781,0,0,
12782,0,0.001,United States of America
12783,0,0,United States of America
12784,0,0,United States of America
12785,0,0.001,United States of America
12786,0,0.002,United States of America
12787,0,0,United States of America
12788,0,0,
12789,0,0,
12790,0,0,
12791,0,0,
12792,0,0,
12793,0,0,
12794,0,0,
12795,0,0,
12796,0,0,
12797,0,0,
12798,0,0,
12799,0,0,
12800,0,0,
12801,0,0,
12802,0,0,
12803,0,0.005,Canada
12804,0,0.004,Canada
12805,0,0.012,Canada
12806,0,0.02,Canada
12807,0,0.022,Canada
12808,0.001,0.023,Canada
12809,0,0.022,Canada
12810,0,0.021,Canada
12811,0,0.022,Canada
12812,0.002,0.023,Canada
12813,0.019,0.023,Canada
12814,0.001,0.023,Canada
12815,0.001,0.023,Canada
12816,0.004,0.023,Canada
12817,0.001,0.023,Canada
12818,0,0.023,Canada
12819,0,0.018,Canada
12820,0,0.012,Canada
12821,0,0.016,Canada
12822,0,0.022,Canada
12823,0,0.022,Canada
12824,0,0.022,Canada
12825,0,0.022,Canada
12826,0,0.023,Canada
12827,0,0.023,Canada
12828,0,0.022,Canada
12829,0,0.004,Canada
12830,0,0.01,Canada
12831,0,0.019,Canada
12832,0,0.021,Canada
12833,0,0.023,Canada
12834,0,0.022,Canada
12835,0,0.023,Canada
12836,0,0.022,Canada
12837,0,0.021,Canada
12838,0,0.022,Canada
12839,0,0.023,Canada
12840,0,0.023,Canada
12841,0,0.02,Canada
12842,0,0.002,Canada
12843,0,0,
12844,0,0,
12845,0,0,
12846,0,0,
12847,0,0,
12848,0,0,
12849,0,0,
12850,0,0,
12851,0,0,
12852,0,0,
12853,0,0,
12854,0,0,
12855,0,0,
12856,0,0,
12857,0,0,
12858,0,0,
12859,0,0,
12860,0,0,
12861,0,0,
12862,0,0,
12863,0,0,
12864,0,0.001,Ireland
12865,0.013,0.019,Ireland
12866,0.037,0.019,"United Kingdom,Ireland"
12867,0.003,0.003,"United Kingdom,Ireland"
12868,0.135,0.019,United Kingdom
12869,0.182,0.023,United Kingdom
12870,0.031,0.01,United Kingdom
12871,0,0,
12872,0.098,0.008,Netherlands
12873,0.066,0.018,"Germany,Netherlands"
12874,0.101,0.021,Germany
12875,0.071,0.023,Germany
12876,0.079,0.023,Germany
12877,0.033,0.022,"Germany,Poland"
12878,0.041,0.023,Poland
12879,0.046,0.023,Poland
12880,0.062,0.023,Poland
12881,0.030,0.023,"Belarus,Lithuania,Poland"
12882,0.020,0.023,"Belarus,Lithuania"
12883,0.039,0.023,Belarus
12884,0.015,0.023,Belarus
12885,0.020,0.023,"Belarus,Russia,Ukraine"
12886,0.012,0.023,"Belarus,Russia,Ukraine"
12887,0.016,0.023,"Russia,Ukraine"
12888,0.016,0.023,Russia
12889,0.026,0.023,Russia
12890,0.015,0.023,Russia
12891,0.009,0.023,Russia
12892,0.016,0.023,Russia
12893,0.009,0.023,Russia
12894,0.012,0.021,Russia
12895,0.013,0.023,Russia
12896,0.007,0.023,Russia
12897,0.009,0.023,Russia
12898,0.008,0.023,Russia
12899,0.012,0.023,Russia
12900,0.004,0.023,"Kazakhstan,Russia"
12901,0.009,0.023,"Kazakhstan,Russia"
12902,0.002,0.023,Kazakhstan
12903,0.003,0.023,Kazakhstan
12904,0.005,0.023,Kazakhstan
12905,0.003,0.023,Kazakhstan
12906,0.002,0.022,"Kazakhstan,Russia"
12907,0.002,0.023,"Kazakhstan,Russia"
12908,0.008,0.022,"Kazakhstan,Russia"
12909,0.004,0.022,"Kazakhstan,Russia"
12910,0.004,0.023,Russia
12911,0.015,0.023,Russia
12912,0.009,0.023,Russia
12913,0.016,0.023,Russia
12914,0.003,0.023,Russia
12915,0.008,0.022,Russia
12916,0.001,0.023,Russia
12917,0,0.023,Russia
12918,0,0.023,Russia
12919,0,0.023,"Mongolia,Russia"
12920,0.001,0.023,Russia
12921,0.008,0.022,Russia
12922,0.010,0.022,Russia
12923,0.001,0.016,Russia
12924,0.001,0.018,Russia
12925,0,0.023,Russia
12926,0.005,0.023,Russia
12927,0.001,0.023,Russia
12928,0.001,0.023,Russia
12929,0.001,0.023,"China,Russia"
12930,0.001,0.023,"China,Russia"
12931,0.002,0.023,"China,Russia"
12932,0.001,0.023,"China,Russia"
12933,0.001,0.023,"China,Russia"
12934,0,0.023,Russia
12935,0,0.023,Russia
12936,0,0.023,Russia
12937,0,0.023,Russia
12938,0,0.021,Russia
12939,0,0.021,Russia
12940,0.001,0.013,Russia
12941,0,0.011,Russia
12942,0,0,
12943,0,0,
12944,0,0,
12945,0,0,
12946,0,0,
12947,0,0,Russia
12948,0,0.021,Russia
12949,0.003,0.013,Russia
12950,0,0,
12951,0,0,
12952,0,0,
12953,0,0,
12954,0,0,
12955,0,0,
12956,0,0.001,United States of America
12957,0,0,United States of America
12958,0,0,United States of America
12959,0,0,
12960,0,0,
12961,0,0,
12962,0,0,
12963,0,0,
12964,0,0,
12965,0,0,
12966,0,0,
12967,0,0.002,United States of America
12968,0,0.004,United States of America
12969,0,0.005,United States of America
12970,0,0.001,United States of America
12971,0,0,United States of America
12972,0,0,United States of America
12973,0,0,
12974,0,0,
12975,0,0,
12976,0,0,
12977,0,0,
12978,0,0,
12979,0,0,
12980,0,0,
12981,0,0,
12982,0,0,United States of America
12983,0,0.007,"Canada,United States of America"
12984,0,0.011,"Canada,United States of America"
12985,0,0.02,"Canada,United States of America"
12986,0,0.021,Canada
12987,0,0.021,Canada
12988,0,0.022,Canada
12989,0,0.022,Canada
12990,0.001,0.022,Canada
12991,0,0.022,Canada
12992,0.001,0.021,Canada
12993,0.001,0.021,Canada
12994,0.001,0.021,Canada
12995,0,0.02,Canada
12996,0,0.019,Canada
12997,0,0.018,Canada
12998,0,0.02,Canada
12999,0,0.02,Canada
13000,0,0.02,Canada
13001,0,0.02,Canada
13002,0,0.02,Canada
13003,0,0.021,Canada
13004,0,0.022,Canada
13005,0,0.022,Canada
13006,0,0.02,Canada
13007,0,0.015,Canada
13008,0,0.011,Canada
13009,0,0,Canada
13010,0,0.007,Canada
13011,0,0.018,Canada
13012,0,0.022,Canada
13013,0,0.021,Canada
13014,0,0.022,Canada
13015,0,0.022,Canada
13016,0,0.021,Canada
13017,0,0.019,Canada
13018,0,0.02,Canada
13019,0,0.019,Canada
13020,0,0.011,Canada
13021,0,0.002,Canada
13022,0,0,
13023,0,0,
13024,0,0,
13025,0,0,
13026,0,0,
13027,0,0,
13028,0,0,
13029,0,0,
13030,0,0,
13031,0,0,
13032,0,0,
13033,0,0,
13034,0,0,
13035,0,0,
13036,0,0,
13037,0,0,
13038,0,0,
13039,0,0,
13040,0,0,
13041,0,0,
13042,0,0,
13043,0,0,
13044,0,0,Ireland
13045,0.002,0.005,"United Kingdom,Ireland"
13046,0.019,0.013,"United Kingdom,Ireland"
13047,0.040,0.01,United Kingdom
13048,0.031,0.019,United Kingdom
13049,0.041,0.008,United Kingdom
13050,0,0,
13051,0,0,
13052,0,0,
13053,0,0,Germany
13054,0.026,0.014,"Germany,Denmark"
13055,0.025,0.01,"Germany,Denmark"
13056,0.044,0.009,"Germany,Denmark,Sweden"
13057,0.003,0.002,"Denmark,Poland,Sweden"
13058,0.010,0.007,Poland
13059,0.024,0.006,"Poland,Russia"
13060,0.021,0.015,"Lithuania,Poland,Russia"
13061,0.021,0.022,"Lithuania,Poland,Russia"
13062,0.024,0.022,"Belarus,Lithuania,Latvia"
13063,0.014,0.022,"Belarus,Lithuania,Latvia"
13064,0.016,0.022,"Belarus,Russia"
13065,0.017,0.022,"Belarus,Russia"
13066,0.006,0.022,Russia
13067,0.006,0.022,Russia
13068,0.262,0.022,Russia
13069,0.045,0.022,Russia
13070,0.008,0.022,Russia
13071,0.013,0.022,Russia
13072,0.014,0.022,Russia
13073,0.012,0.022,Russia
13074,0.032,0.019,Russia
13075,0.011,0.021,Russia
13076,0.025,0.022,Russia
13077,0.013,0.022,Russia
13078,0.019,0.022,Russia
13079,0.011,0.022,Russia
13080,0.033,0.022,Russia
13081,0.005,0.022,"Kazakhstan,Russia"
13082,0.012,0.022,"Kazakhstan,Russia"
13083,0.003,0.022,"Kazakhstan,Russia"
13084,0.007,0.022,"Kazakhstan,Russia"
13085,0.003,0.022,"Kazakhstan,Russia"
13086,0.021,0.022,"Kazakhstan,Russia"
13087,0.004,0.022,"Kazakhstan,Russia"
13088,0.002,0.02,"Kazakhstan,Russia"
13089,0.003,0.021,Russia
13090,0.002,0.021,Russia
13091,0.029,0.022,Russia
13092,0.006,0.022,Russia
13093,0.018,0.022,Russia
13094,0.003,0.022,Russia
13095,0.002,0.021,Russia
13096,0.005,0.021,Russia
13097,0.002,0.022,Russia
13098,0.001,0.022,Russia
13099,0.001,0.022,Russia
13100,0.002,0.021,Russia
13101,0.001,0.02,Russia
13102,0,0.022,Russia
13103,0,0.022,Russia
13104,0.001,0.014,Russia
13105,0,0.022,Russia
13106,0,0.022,Russia
13107,0,0.022,Russia
13108,0,0.022,Russia
13109,0,0.022,Russia
13110,0,0.022,Russia
13111,0,0.022,Russia
13112,0.001,0.022,Russia
13113,0,0.021,Russia
13114,0,0.021,Russia
13115,0,0.022,Russia
13116,0,0.022,Russia
13117,0,0.02,Russia
13118,0,0.008,Russia
13119,0,0.002,Russia
13120,0,0,
13121,0,0.001,Russia
13122,0,0,
13123,0,0,
13124,0,0,
13125,0,0,
13126,0,0,
13127,0,0.004,Russia
13128,0,0.022,Russia
13129,0,0.022,Russia
13130,0,0.015,Russia
13131,0,0,Russia
13132,0,0,Russia
13133,0,0.001,Russia
13134,0,0,
13135,0,0,
13136,0,0,
13137,0,0,
13138,0,0,
13139,0,0,
13140,0,0,
13141,0,0,
13142,0,0,
13143,0,0,
13144,0,0,United States of America
13145,0,0,United States of America
13146,0,0,
13147,0,0,
13148,0,0,
13149,0,0.001,United States of America
13150,0,0.008,United States of America
13151,0,0.009,United States of America
13152,0,0.004,United States of America
13153,0,0.006,United States of America
13154,0,0,United States of America
13155,0,0,
13156,0,0,
13157,0,0,
13158,0,0,
13159,0,0,
13160,0,0,
13161,0,0.001,United States of America
13162,0,0.01,United States of America
13163,0,0.011,"Canada,United States of America"
13164,0,0.018,"Canada,United States of America"
13165,0,0.02,"Canada,United States of America"
13166,0,0.021,Canada
13167,0,0.021,Canada
13168,0,0.021,Canada
13169,0,0.021,Canada
13170,0,0.021,Canada
13171,0,0.02,Canada
13172,0,0.021,Canada
13173,0,0.021,Canada
13174,0,0.021,Canada
13175,0,0.019,Canada
13176,0,0.02,Canada
13177,0,0.021,Canada
13178,0,0.016,Canada
13179,0,0.019,Canada
13180,0,0.018,Canada
13181,0,0.019,Canada
13182,0,0.02,Canada
13183,0,0.018,Canada
13184,0,0.012,Canada
13185,0,0.008,Canada
13186,0,0.001,Canada
13187,0,0,
13188,0,0,
13189,0,0,
13190,0,0.002,Canada
13191,0,0.006,Canada
13192,0,0.019,Canada
13193,0,0.02,Canada
13194,0,0.021,Canada
13195,0,0.02,Canada
13196,0,0.02,Canada
13197,0,0.021,Canada
13198,0,0.02,Canada
13199,0,0.004,Canada
13200,0,0,
13201,0,0,
13202,0,0,
13203,0,0,
13204,0,0,
13205,0,0,
13206,0,0,
13207,0,0,
13208,0,0,
13209,0,0,
13210,0,0,
13211,0,0,
13212,0,0,
13213,0,0,
13214,0,0,
13215,0,0,
13216,0,0,
13217,0,0,
13218,0,0,
13219,0,0,
13220,0,0,
13221,0,0,
13222,0,0,
13223,0,0,United Kingdom
13224,0,0,
13225,0,0,United Kingdom
13226,0,0.003,United Kingdom
13227,0.004,0.018,United Kingdom
13228,0.022,0.014,United Kingdom
13229,0.001,0,United Kingdom
13230,0,0,
13231,0,0,
13232,0,0,
13233,0,0,Norway
13234,0.014,0.01,Denmark
13235,0.015,0.005,"Denmark,Sweden"
13236,0.019,0.017,"Denmark,Sweden"
13237,0.009,0.019,Sweden
13238,0.002,0.005,Sweden
13239,0.001,0.002,Sweden
13240,0.004,0.006,"Estonia,Lithuania,Latvia"
13241,0.009,0.014,"Estonia,Lithuania,Latvia"
13242,0.018,0.019,"Estonia,Lithuania,Latvia"
13243,0.006,0.02,"Belarus,Estonia,Latvia,Russia"
13244,0.006,0.02,"Belarus,Latvia,Russia"
13245,0.004,0.021,Russia
13246,0.003,0.021,Russia
13247,0.011,0.021,Russia
13248,0.015,0.02,Russia
13249,0.026,0.02,Russia
13250,0.027,0.02,Russia
13251,0.031,0.02,Russia
13252,0.009,0.02,Russia
13253,0.016,0.02,Russia
13254,0.006,0.021,Russia
13255,0.006,0.021,Russia
13256,0.018,0.021,Russia
13257,0.008,0.02,Russia
13258,0.007,0.021,Russia
13259,0.010,0.021,Russia
13260,0.039,0.021,Russia
13261,0.009,0.021,Russia
13262,0.012,0.021,Russia
13263,0.003,0.021,Russia
13264,0.003,0.021,Russia
13265,0.001,0.02,Russia
13266,0.001,0.021,Russia
13267,0.002,0.021,Russia
13268,0.001,0.021,Russia
13269,0,0.021,Russia
13270,0,0.021,Russia
13271,0.001,0.021,Russia
13272,0.012,0.021,Russia
13273,0.003,0.021,Russia
13274,0.001,0.021,Russia
13275,0.004,0.021,Russia
13276,0.012,0.02,Russia
13277,0.003,0.021,Russia
13278,0.001,0.021,Russia
13279,0.001,0.021,Russia
13280,0.004,0.02,Russia
13281,0.001,0.019,Russia
13282,0.001,0.021,Russia
13283,0,0.021,Russia
13284,0,0.021,Russia
13285,0,0.021,Russia
13286,0,0.021,Russia
13287,0,0.021,Russia
13288,0,0.021,Russia
13289,0,0.021,Russia
13290,0,0.021,Russia
13291,0,0.021,Russia
13292,0,0.021,Russia
13293,0,0.021,Russia
13294,0,0.021,Russia
13295,0,0.021,Russia
13296,0,0.021,Russia
13297,0,0.021,Russia
13298,0,0.02,Russia
13299,0,0.009,Russia
13300,0,0.001,Russia
13301,0,0,
13302,0,0,
13303,0,0,
13304,0,0,
13305,0,0,
13306,0,0,
13307,0,0.001,Russia
13308,0,0.015,Russia
13309,0,0.021,Russia
13310,0,0.021,Russia
13311,0,0.009,Russia
13312,0,0,
13313,0,0,
13314,0,0,
13315,0,0,
13316,0,0,
13317,0,0,
13318,0,0,
13319,0,0,
13320,0,0,
13321,0,0,
13322,0,0,
13323,0,0,
13324,0,0,
13325,0,0,
13326,0,0.001,United States of America
13327,0,0,United States of America
13328,0,0.001,United States of America
13329,0,0.011,United States of America
13330,0,0.012,United States of America
13331,0,0.017,United States of America
13332,0,0.016,United States of America
13333,0,0.005,United States of America
13334,0,0.004,United States of America
13335,0,0.001,United States of America
13336,0,0,United States of America
13337,0,0,United States of America
13338,0,0,United States of America
13339,0,0.002,United States of America
13340,0,0.006,"Canada,United States of America"
13341,0,0.01,"Canada,United States of America"
13342,0.001,0.013,"Canada,United States of America"
13343,0,0.017,"Canada,United States of America"
13344,0,0.019,Canada
13345,0,0.019,Canada
13346,0,0.019,Canada
13347,0,0.019,Canada
13348,0,0.019,Canada
13349,0,0.019,Canada
13350,0,0.019,Canada
13351,0,0.019,Canada
13352,0,0.019,Canada
13353,0,0.019,Canada
13354,0,0.017,Canada
13355,0,0.016,Canada
13356,0,0.018,Canada
13357,0,0.019,Canada
13358,0,0.018,Canada
13359,0,0.019,Canada
13360,0,0.019,Canada
13361,0,0.019,Canada
13362,0,0.015,Canada
13363,0,0.004,Canada
13364,0,0,
13365,0,0,
13366,0,0,
13367,0,0,
13368,0,0,
13369,0,0,Canada
13370,0,0.001,Canada
13371,0,0.017,Canada
13372,0,0.019,Canada
13373,0,0.019,Canada
13374,0,0.019,Canada
13375,0,0.011,Canada
13376,0,0.005,Canada
13377,0,0.017,Canada
13378,0,0.007,Canada
13379,0,0,
13380,0,0,
13381,0,0,
13382,0,0,
13383,0,0,
13384,0,0,
13385,0,0,
13386,0,0,
13387,0,0,Denmark
